created_at,tweet_id,Location,tweet_text,screen_name,name,account_creation_date,urls,Likes,Retweet
2021-03-09 10:03:21,1369227297266409473,she/her 02 bxb,"@do0hyuck Haechan with Adidas 

#HaechanxAdidas #AdidasxHAECHAN #HAECHAN #해찬 @adidaskorea @NCTsmtown @NCTsmtown_DREAM @NCTsmtown_127",reyochi,ren.rest,Mon Apr 29 23:11:19 +0000 2019,[],0,1
2021-03-09 10:03:21,1369227296784093186,,"Haechan with Adidas 

#HaechanxAdidas #AdidasxHAECHAN #HAECHAN #해찬 @adidaskorea @NCTsmtown @NCTsmtown_DREAM @NCTsmtown_127",alwaysdhyuck,shee,Thu Apr 23 06:25:24 +0000 2020,[],0,0
2021-03-09 10:03:20,1369227294695297030,,"Haechan with Adidas 

#HaechanxAdidas #AdidasxHAECHAN #HAECHAN #해찬 https://t.co/JIIj8blpcX",alwaysdhyuck,shee,Thu Apr 23 06:25:24 +0000 2020,[],0,0
2021-03-09 10:03:16,1369227276995289088,119^,"RT @spearlieessun: @jaaslm Haechan with Adidas 

#HaechanxAdidas #AdidasxHAECHAN #HAECHAN #해찬 @adidaskorea @NCTsmtown @NCTsmtown_DREAM @NCT…",jaaslm,ama,Mon Jan 06 16:12:43 +0000 2020,[],0,1
2021-03-09 10:03:15,1369227272582930432,119^,"RT @MLEEHC66: @jaaslm @adidaskorea @NCTsmtown @NCTsmtown_DREAM @NCTsmtown_127 Haechan with Adidas 
#HaechanxAdidas #AdidasxHAECHAN #HAECHAN…",jaaslm,ama,Mon Jan 06 16:12:43 +0000 2020,[],0,1
2021-03-09 10:03:13,1369227263984558081,119^,"RT @haechaneed: @jaaslm @adidaskorea @NCTsmtown @NCTsmtown_DREAM @NCTsmtown_127 HAECHAN WITH ADIDAS

#HaechanxAdidas #AdidasxHAECHAN #HAECH…",jaaslm,ama,Mon Jan 06 16:12:43 +0000 2020,[],0,1
2021-03-09 10:03:13,1369227263640670211,she/her ,"@lhccnie Haechan with Adidas 

#HaechanxAdidas #AdidasxHAECHAN #HAECHAN #해찬 @adidaskorea @NCTsmtown @NCTsmtown_DREAM @NCTsmtown_127",qaaashy,`ci,Wed Nov 25 02:22:58 +0000 2020,[],0,1
2021-03-09 10:03:10,1369227253502996480,she!her | 04z,"Haechan with Adidas 

#HaechanxAdidas #AdidasxHAECHAN #HAECHAN #해찬 @adidaskorea @NCTsmtown @NCTsmtown_DREAM @NCTsmtown_127",lhccnie,ً mutia kangen haechan bgt,Wed Oct 21 04:56:25 +0000 2020,[],0,0
2021-03-09 10:03:08,1369227244015525888,,RT @LOOKSLHC: #HAECHAN x @adidas : a mini thread https://t.co/WKeIgFtVNx,nam_grhnew,리리Ellsica |||,Sun Nov 27 07:26:15 +0000 2016,[],0,1980
2021-03-09 10:03:08,1369227241679450112,Not London. ,So Adidas want to be like Nike with their own separate app for raffles. Abeg I'm tired.,L7hunna,L,Wed Sep 09 16:01:28 +0000 2020,[],0,0
2021-03-09 10:03:01,1369227212822482945,she/her | solo stan ,"@CHOCOROLL58_ Haechan with Adidas 

#HaechanxAdidas #AdidasxHAECHAN #HAECHAN #해찬 @adidaskorea @NCTsmtown @NCTsmtown_DREAM @NCTsmtown_127",spearlieessun,⁶⁶miya 🍊 kinda ia,Fri Aug 14 12:42:48 +0000 2020,[],1,1
2021-03-09 10:02:54,1369227185085677571,"Hull, England",Also like I’ve always said just shoes at the end of the Day I’d give them up in a Heart beat for my Family so over… https://t.co/HLJgM7nGfr,RevsJr,Jon Revs / sally Revs Fundraising,Wed Apr 29 17:49:07 +0000 2015,"[{'url': 'https://t.co/HLJgM7nGfr', 'expanded_url': 'https://twitter.com/i/web/status/1369227185085677571', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]",17,1
2021-03-09 10:02:53,1369227181323296769,she/her,"@veliraahyuckie Haechan with Adidas 

#HaechanxAdidas #AdidasxHAECHAN #HAECHAN #해찬 @adidaskorea @NCTsmtown @NCTsmtown_DREAM @NCTsmtown_127",sunflwr6_,haechan ayo update!,Wed Sep 30 09:23:41 +0000 2020,[],1,1
2021-03-09 10:02:45,1369227145738743808,she/her | solo stan ,"@fuIIsunday Haechan with Adidas 

#HaechanxAdidas #AdidasxHAECHAN #HAECHAN #해찬 @adidaskorea @NCTsmtown @NCTsmtown_DREAM @NCTsmtown_127",spearlieessun,⁶⁶miya 🍊 kinda ia,Fri Aug 14 12:42:48 +0000 2020,[],0,1
2021-03-09 10:02:41,1369227130068856835,she/her - 14 ›,"@chanofsun Haechan with Adidas 

#HaechanxAdidas #AdidasxHAECHAN #HAECHAN #해찬 @adidaskorea @NCTsmtown @NCTsmtown_DREAM @NCTsmtown_127",lovesicung,uyo,Thu Jun 25 14:15:28 +0000 2020,[],0,1
2021-03-09 10:02:35,1369227105771298820,,"RT @ManushiChhillar: She moves.
She’s unbeatable.
She is you.

Share your picture moving, tag me, @adidas and use #WatchUsMove to get a cha…",Janvai_,Janvai Shukla,Sun Jan 31 12:00:23 +0000 2021,[],0,45
2021-03-09 10:02:33,1369227097223294979,fllsn's heart•.¸♡ ,"RT @hyuckuoise: Haechan with Adidas 

With adidas, haechan looks like a sports athlete ㅠㅠ 💛

#HaechanxAdidas #AdidasxHAECHAN #HAECHAN #해찬 h…",Bestunje,sasa ฅ'ω'ฅ,Fri May 17 07:39:58 +0000 2019,[],0,6
2021-03-09 10:02:30,1369227085613588485,Bad Vibes Forever ,@_InvincibleFred @BukayoSaka87 @NBFootball Just waiting on that Martinelli x Adidas announcement 🤝 🥶,Traymani,Kayvon-Tremani,Tue Aug 11 00:16:05 +0000 2020,[],12,0
2021-03-09 10:02:26,1369227067288526848,🚶🏻‍♀️,"@jaaslm @adidaskorea @NCTsmtown @NCTsmtown_DREAM @NCTsmtown_127 Haechan with Adidas 
#HaechanxAdidas… https://t.co/DNB8r5IJ3j",MLEEHC66,sًeli,Thu Dec 10 00:43:23 +0000 2020,"[{'url': 'https://t.co/DNB8r5IJ3j', 'expanded_url': 'https://twitter.com/i/web/status/1369227067288526848', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [102, 125]}]",1,1
2021-03-09 10:02:23,1369227053946392578,,"RT @notwhouthinkare: Hayoung the psychic added to the list 😱😱
-Naeun CFs : Adidas, Calobye, Neoguri, Samantha Thavasa, Good Day soju, Dr. G…",PandaChoi_Jr,ApinkisFOREVER,Sat May 16 11:46:31 +0000 2015,[],0,14
2021-03-09 10:02:22,1369227051832545285,she/her | solo stan ,"@lovesicung Haechan with Adidas 

#HaechanxAdidas #AdidasxHAECHAN #HAECHAN #해찬 @adidaskorea @NCTsmtown @NCTsmtown_DREAM @NCTsmtown_127",spearlieessun,⁶⁶miya 🍊 kinda ia,Fri Aug 14 12:42:48 +0000 2020,[],0,0
2021-03-09 10:02:22,1369227050549080065,she!her | 04z,"Haechan with Adidas 

he looks very comfortable when wearing adidas, that's why he often wears adidas wherever he g… https://t.co/oIuMxgCMQl",lhccnie,ً mutia kangen haechan bgt,Wed Oct 21 04:56:25 +0000 2020,"[{'url': 'https://t.co/oIuMxgCMQl', 'expanded_url': 'https://twitter.com/i/web/status/1369227050549080065', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",3,0
2021-03-09 10:02:22,1369227050544992260,"Ibadan, Nigeria",*ADIDAS OZWEEGO GREY THREE… https://t.co/zzYBxmR314,Wears_matters,D_humbleman,Tue Oct 11 12:51:39 +0000 2011,"[{'url': 'https://t.co/zzYBxmR314', 'expanded_url': 'https://twitter.com/i/web/status/1369227050544992260', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [28, 51]}]",1,2
2021-03-09 10:02:17,1369227030756212740,,When Jd re-released Adidas FLUXES in 2021 I knew we weren’t getting out June 21st https://t.co/bFrvlxHvLJ,TI_pmo98,Nii Ashie💷🇬🇭,Thu Sep 26 21:39:19 +0000 2019,[],0,0
2021-03-09 10:02:17,1369227029007065090,she/her | uchinaga aeri ♥,"RT @hyuckuoise: Haechan with Adidas 

With adidas, haechan looks like a sports athlete ㅠㅠ 💛

#HaechanxAdidas #AdidasxHAECHAN #HAECHAN #해찬 h…",sunflowaahh,A☀️ NSD📌,Mon Nov 02 14:53:14 +0000 2020,[],0,6
2021-03-09 10:02:10,1369226999328215046,,"RT @bucinhaechaann: @mocnwaIk @adidaskorea @NCTsmtown @NCTsmtown_DREAM @NCTsmtown_127 @adidas Haechan with Adidas 

#HaechanxAdidas #Adidas…",mocnwaIk,Raksi.,Tue Jan 26 05:34:00 +0000 2021,[],0,1
2021-03-09 10:02:08,1369226993452027909,,"RT @spearlieessun: @mocnwaIk Haechan with Adidas 

#HaechanxAdidas #AdidasxHAECHAN #HAECHAN #해찬 @adidaskorea @NCTsmtown @NCTsmtown_DREAM @N…",mocnwaIk,Raksi.,Tue Jan 26 05:34:00 +0000 2021,[],0,1
2021-03-09 10:02:07,1369226987479306243,kuyboy🍑,"RT @jaaslm: HAECHAN WITH ADIDAS

#HaechanxAdidas #AdidasxHAECHAN #HAECHAN #해찬 @adidaskorea @NCTsmtown @NCTsmtown_DREAM @NCTsmtown_127 https…",flowssun,ala,Mon Sep 28 11:55:15 +0000 2020,[],0,1
2021-03-09 10:02:03,1369226972832755717,kuyboy🍑,"RT @haechanthepoem: Haechan With Adidas

""Haechan is a loyal user of the Adidas brand."" 

#HaechanxAdidas #AdidasxHAECHAN #HAECHAN #해찬 @adi…",flowssun,ala,Mon Sep 28 11:55:15 +0000 2020,[],0,5
2021-03-09 10:01:54,1369226934803001344,SHE ⋆ HER!¡ ,"@chanofsun Haechan with Adidas 
#HaechanxAdidas #AdidasxHAECHAN #HAECHAN #해찬 @adidaskorea @NCTsmtown @NCTsmtown_DREAM @NCTsmtown_127",holopage,◡̈ reSa !? somi day,Tue Jun 23 08:49:13 +0000 2020,[],0,1
2021-03-09 10:01:51,1369226919112237062,,@JonCarr6 @Rosslufc @BD_1886 I can’t take part in this convo I don’t own a pair of Adidas gazelles 😂😂,Baker_official,Baker,Fri Feb 03 14:25:10 +0000 2012,[],0,0
2021-03-09 10:01:49,1369226912732708864,,"RT @IGN: ❤️❌🦨

Pepé Le Pew, the infamous skunk from Loony Tunes, won’t appear in Space Jam 2. https://t.co/5lVAKfih98",Adidas_Crazy7,Leo🌓,Thu Oct 18 10:52:23 +0000 2012,[],0,34
2021-03-09 10:01:43,1369226888632098818,,"@mocnwaIk @adidaskorea @NCTsmtown @NCTsmtown_DREAM @NCTsmtown_127 @adidas Haechan with Adidas 

#HaechanxAdidas… https://t.co/178mAEnPFA",bucinhaechaann,naa🌻 kinda ia,Mon Sep 14 01:23:48 +0000 2020,"[{'url': 'https://t.co/178mAEnPFA', 'expanded_url': 'https://twitter.com/i/web/status/1369226888632098818', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [113, 136]}]",0,1
2021-03-09 10:01:43,1369226886467887108,NeoCultureTechnology♡ INFJ-A,"HAECHAN WITH ADIDAS

#HaechanxAdidas #AdidasxHAECHAN #HAECHAN #해찬 @adidaskorea @NCTsmtown @NCTsmtown_DREAM @NCTsmtown_127",Sunflowerfullsu,•.¸⋆°𝒱𝒾𝑒𝓈 °⋆¸.•,Wed Nov 07 01:49:12 +0000 2018,[],0,0
2021-03-09 10:01:40,1369226874208083968,"Mbarara, Uganda","RT @BasmatSneakers: ADIDAS or AIR FORCE
the choice is yours to make 🤷🏾‍♂️
Available in Sizes 40-45
Price tag is Ugx 145,000
Call/WhatsApp +…",mukingaemma,Mbarara Cityborn ☂️🐂🇺🇬♥️,Thu Sep 17 11:35:53 +0000 2020,[],0,153
2021-03-09 10:01:37,1369226861801316358,Hamburg - Worldwide,"ADIDAS ORIGINALS SUPERSTAR MULE (WHITE / BLACK) / EU 38 - 47 1/4 / €89,90 | https://t.co/p2gRZQrYHw

Keep it casual… https://t.co/0H24vQJ2NS",allike,Allike Store,Wed Dec 17 15:24:48 +0000 2008,"[{'url': 'https://t.co/p2gRZQrYHw', 'expanded_url': 'http://www.allike.store/m3u', 'display_url': 'allike.store/m3u', 'indices': [76, 99]}, {'url': 'https://t.co/0H24vQJ2NS', 'expanded_url': 'https://twitter.com/i/web/status/1369226861801316358', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",0,0
2021-03-09 10:01:36,1369226855861997572,ceo of ternak lele,"RT @spearlieessun: @chanofsun Haechan with Adidas 

#HaechanxAdidas #AdidasxHAECHAN #HAECHAN #해찬 @adidaskorea @NCTsmtown @NCTsmtown_DREAM @…",chanofsun,bina🌻 kinda ia,Sat Nov 17 02:41:44 +0000 2018,[],0,1
2021-03-09 10:01:33,1369226845426651143,ceo of ternak lele,"RT @hyucksdonut: @chanofsun Haechan with Adidas 

#HaechanxAdidas #AdidasxHAECHAN #HAECHAN #해찬 
@adidaskorea
 
@NCTsmtown
 
@NCTsmtown_DREA…",chanofsun,bina🌻 kinda ia,Sat Nov 17 02:41:44 +0000 2018,[],0,1
2021-03-09 10:01:30,1369226833758093318,,"@themonk1967 Monk, wasn’t these on release on adidas app about 2/3 weeks ago?",kingdoots,Scott Charlotte,Thu Sep 29 21:48:50 +0000 2011,[],1,0
2021-03-09 10:01:30,1369226832969568259,ceo of ternak lele,"RT @leehcrjn: @chanofsun Haechan with Adidas 

#HaechanxAdidas #AdidasxHAECHAN #HAECHAN #해찬 @adidaskorea @NCTsmtown @NCTsmtown_DREAM @NCTsm…",chanofsun,bina🌻 kinda ia,Sat Nov 17 02:41:44 +0000 2018,[],0,1
2021-03-09 10:01:24,1369226807770112000,she/her - 14 ›,"@chocookey Haechan with Adidas 

#HaechanxAdidas #AdidasxHAECHAN #HAECHAN #해찬 @adidaskorea @NCTsmtown @NCTsmtown_DREAM @NCTsmtown_127",lovesicung,uyo,Thu Jun 25 14:15:28 +0000 2020,[],0,0
2021-03-09 10:01:00,1369226704619671552,she/her - 14 ›,"@crayonshinshi Haechan with Adidas 

#HaechanxAdidas #AdidasxHAECHAN #HAECHAN #해찬 @adidaskorea @NCTsmtown @NCTsmtown_DREAM @NCTsmtown_127",lovesicung,uyo,Thu Jun 25 14:15:28 +0000 2020,[],0,0
2021-03-09 10:00:51,1369226668133392384,selective,"@chanofsun Haechan with Adidas 

#HaechanxAdidas #AdidasxHAECHAN #HAECHAN #해찬 @adidaskorea @NCTsmtown @NCTsmtown_DREAM @NCTsmtown_127",leehcrjn,moonie,Sat Feb 20 08:07:26 +0000 2021,[],0,1
2021-03-09 10:00:46,1369226647157624833,she/her | solo stan ,"@mocnwaIk Haechan with Adidas 

#HaechanxAdidas #AdidasxHAECHAN #HAECHAN #해찬 @adidaskorea @NCTsmtown @NCTsmtown_DREAM @NCTsmtown_127",spearlieessun,⁶⁶miya 🍊 kinda ia,Fri Aug 14 12:42:48 +0000 2020,[],0,1
2021-03-09 10:00:42,1369226631118684160,💚🌻🦋,"@chanofsun Haechan with Adidas 

#HaechanxAdidas #AdidasxHAECHAN #HAECHAN #해찬 
@adidaskorea
 
@NCTsmtown
 
@NCTsmtown_DREAM
 
@NCTsmtown_127",hyucksdonut,dreamies udah cb belom? ♡,Mon Jun 24 09:31:01 +0000 2019,[],0,1
2021-03-09 10:00:39,1369226619601051650,,"@spearlieessun Haechan with Adidas 

#HaechanxAdidas #AdidasxHAECHAN #HAECHAN #해찬 @adidaskorea @NCTsmtown @NCTsmtown_DREAM @NCTsmtown_127",leehaecanhyuk,vely🌈🌻,Tue Feb 23 12:15:51 +0000 2021,[],0,1
2021-03-09 10:00:36,1369226604082163713,selective,"RT @chanofsun: @leehcrjn Haechan with Adidas 

#HaechanxAdidas #AdidasxHAECHAN #HAECHAN #해찬 @adidaskorea @NCTsmtown @NCTsmtown_DREAM @NCTsm…",leehcrjn,moonie,Sat Feb 20 08:07:26 +0000 2021,[],0,1
2021-03-09 10:00:36,1369226603855671305,,☀️ daily tweet haechan with adidas ☀️,crnflowers,lìa༉‧ KANGEN HAECHAN,Mon Aug 24 05:09:25 +0000 2020,[],0,0
2021-03-09 10:00:34,1369226595571961861,🇵🇭,"RT @notwhouthinkare: Hayoung the psychic added to the list 😱😱
-Naeun CFs : Adidas, Calobye, Neoguri, Samantha Thavasa, Good Day soju, Dr. G…",YeongwonhiApink,𝐎𝐫𝐢𝐨𝐧 🐼,Thu Nov 05 15:09:23 +0000 2020,[],0,14
2021-03-09 10:00:33,1369226592187084803,she/her - 14 ›,"Haechan with Adidas 

#HaechanxAdidas #AdidasxHAECHAN #HAECHAN #해찬 @adidaskorea @NCTsmtown @NCTsmtown_DREAM @NCTsmtown_127",lovesicung,uyo,Thu Jun 25 14:15:28 +0000 2020,[],0,0
2021-03-09 10:00:31,1369226583790157831,she/her - 14 ›,"Haechan with Adidas

haechan always wear adidas wherever and whenever💛

#HaechanxAdidas #AdidasxHAECHAN #HAECHAN #해찬 https://t.co/pxJ4HUD4Zq",lovesicung,uyo,Thu Jun 25 14:15:28 +0000 2020,[],6,1
2021-03-09 10:00:28,1369226570871738369,Holyhead & Stoke,@man_savings Adidas Valencia coming to @hanonshop raffle,GGJ_Gareth,Gareth Jones,Fri Jan 28 20:04:52 +0000 2011,[],0,0
2021-03-09 10:00:19,1369226535765385221,,"RT @jisoop_: “Kim Jisoo do you know that now you are really super amazing, able to see you when I go out to the shopping mall. Our chyu rea…",Love920Loveis,LoveisLove920,Sun May 24 09:02:30 +0000 2020,[],0,32
2021-03-09 10:00:19,1369226534473461764,ceo of ternak lele,"RT @sunflo04: @chanofsun Haechan with Adidas 

#HaechanxAdidas #AdidasxHAECHAN #HAECHAN #해찬 @adidaskorea @NCTsmtown @NCTsmtown_DREAM @NCTsm…",chanofsun,bina🌻 kinda ia,Sat Nov 17 02:41:44 +0000 2018,[],0,1
2021-03-09 10:00:18,1369226531239833600,,"SPREAD THE LOVE AND GET LOVE BACK
https://t.co/rNMwAaFLLS … … … …, here is your personal invitation link to become… https://t.co/oosMM9arJb",GabrielsChrista,Webtalk,Mon Apr 20 13:32:28 +0000 2020,"[{'url': 'https://t.co/rNMwAaFLLS', 'expanded_url': 'https://buff.ly/2OC19Rd', 'display_url': 'buff.ly/2OC19Rd', 'indices': [34, 57]}, {'url': 'https://t.co/oosMM9arJb', 'expanded_url': 'https://twitter.com/i/web/status/1369226531239833600', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]",0,0
2021-03-09 10:00:18,1369226528962215942,ceo of ternak lele,"RT @sunflwr6_: @chanofsun Haechan with Adidas 

#HaechanxAdidas #AdidasxHAECHAN #HAECHAN #해찬 @adidaskorea @NCTsmtown @NCTsmtown_DREAM @NCTs…",chanofsun,bina🌻 kinda ia,Sat Nov 17 02:41:44 +0000 2018,[],0,1
2021-03-09 10:00:16,1369226523375411200,she/her | solo stan ,"@chanofsun Haechan with Adidas 

#HaechanxAdidas #AdidasxHAECHAN #HAECHAN #해찬 @adidaskorea @NCTsmtown @NCTsmtown_DREAM @NCTsmtown_127",spearlieessun,⁶⁶miya 🍊 kinda ia,Fri Aug 14 12:42:48 +0000 2020,[],0,1
2021-03-09 10:00:15,1369226516190486530,,"adidas FORUM 84 HIGH

#スニーカー #発売情報
https://t.co/JBqOry7vvl",EAZY_ENTERT,三十路の親父,Sun Jul 15 03:02:33 +0000 2018,"[{'url': 'https://t.co/JBqOry7vvl', 'expanded_url': 'http://misoji-oyaji.blog.jp/archives/9029517.html', 'display_url': 'misoji-oyaji.blog.jp/archives/90295…', 'indices': [35, 58]}]",0,0
2021-03-09 10:00:14,1369226512549834756,markhyuck 🏳️‍🌈,"Haechan with Adidas 

#HaechanxAdidas #AdidasxHAECHAN #HAECHAN #해찬 @adidaskorea @NCTsmtown @NCTsmtown_DREAM… https://t.co/okxaHPhdQv",jusssemangkka,ebey loves you!😤❤️,Fri Sep 25 17:08:21 +0000 2020,"[{'url': 'https://t.co/okxaHPhdQv', 'expanded_url': 'https://twitter.com/i/web/status/1369226512549834756', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [109, 132]}]",0,0
2021-03-09 10:00:10,1369226498050191360,,"RT @hyuckuoise: Haechan with Adidas 

With adidas, haechan looks like a sports athlete ㅠㅠ 💛

#HaechanxAdidas #AdidasxHAECHAN #HAECHAN #해찬 h…",hardcode_hc,hardcode,Sat Feb 20 14:10:06 +0000 2021,[],0,6
2021-03-09 10:00:09,1369226491783880706,she/her,"@spearlieessun Haechan with Adidas 

#HaechanxAdidas #AdidasxHAECHAN #HAECHAN #해찬 @adidaskorea @NCTsmtown @NCTsmtown_DREAM @NCTsmtown_127",sunflwr6_,haechan ayo update!,Wed Sep 30 09:23:41 +0000 2020,[],0,1
2021-03-09 10:00:06,1369226479721193472,"Shoreditch, London.",Now on Launches: Adidas Valencia - Collegiate Navy/Halo Blue/Mystery Green. Draw closes 19/03 at 00:00 GMT. Head to… https://t.co/tO6QHiMOsv,goodhoodstore,Goodhood,Tue Jul 21 17:19:13 +0000 2009,"[{'url': 'https://t.co/tO6QHiMOsv', 'expanded_url': 'https://twitter.com/i/web/status/1369226479721193472', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",2,0
2021-03-09 10:00:05,1369226476457975810,planEt eARth anTarct(H)ica,"RT @adidasfootball: “For me it’s coming from inside, innovation starts from within.”- Melanie Leupolz.

Activate your ultimate touch with t…",pengoo_kobe,🅿︎🅴🅽🅶🅾🅾 🇨🇳🐧,Wed Jan 06 12:02:12 +0000 2021,[],0,18
2021-03-09 10:00:05,1369226476235620362,,"@chanofsun Haechan with Adidas 

#HaechanxAdidas #AdidasxHAECHAN #HAECHAN #해찬 @adidaskorea @NCTsmtown @NCTsmtown_DREAM @NCTsmtown_127",sunflo04,La⁰⁴☀️_,Mon Feb 08 13:18:23 +0000 2021,[],0,1
2021-03-09 10:00:03,1369226468320890886,해찬 26/9✨,"@66fullchan @adidaskorea @NCTsmtown @NCTsmtown_DREAM @NCTsmtown_127 Haechan with Adidas 
#HaechanxAdidas… https://t.co/7j99357H11",binachansy,✿bina,Tue Sep 08 13:32:52 +0000 2020,"[{'url': 'https://t.co/7j99357H11', 'expanded_url': 'https://twitter.com/i/web/status/1369226468320890886', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [106, 129]}]",0,0
2021-03-09 09:59:58,1369226446086963203,NeoCultureTechnology♡ INFJ-A,"Haechan with Adidas

haechan looks cool when wearing adidas

#HaechanxAdidas #AdidasxHAECHAN #HAECHAN #해찬… https://t.co/NR5I1i2B1C",Sunflowerfullsu,•.¸⋆°𝒱𝒾𝑒𝓈 °⋆¸.•,Wed Nov 07 01:49:12 +0000 2018,"[{'url': 'https://t.co/NR5I1i2B1C', 'expanded_url': 'https://twitter.com/i/web/status/1369226446086963203', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [107, 130]}]",2,0
2021-03-09 09:59:56,1369226437228515333,ceo of ternak lele,"RT @66fullchan: @chanofsun Haechan with Adidas 

#HaechanxAdidas #AdidasxHAECHAN #HAECHAN #해찬 @adidaskorea @NCTsmtown @NCTsmtown_DREAM @NCT…",chanofsun,bina🌻 kinda ia,Sat Nov 17 02:41:44 +0000 2018,[],0,1
2021-03-09 09:59:55,1369226431847272449,she/her,"@chanofsun Haechan with Adidas 

#HaechanxAdidas #AdidasxHAECHAN #HAECHAN #해찬 @adidaskorea @NCTsmtown @NCTsmtown_DREAM @NCTsmtown_127",sunflwr6_,haechan ayo update!,Wed Sep 30 09:23:41 +0000 2020,[],0,1
2021-03-09 09:59:52,1369226420342288387,she/her 03l,"HAECHAN WITH ADIDAS

he really likes to use the adidas brand🖤
#HaechanxAdidas #AdidasxHAECHAN #HAECHAN #해찬 https://t.co/zXM15a1Zz8",veliraahyuckie,wellᵕ̈,Tue Mar 24 17:20:21 +0000 2020,[],0,0
2021-03-09 09:59:49,1369226410091376643,ceo of ternak lele,"RT @akuanakuat: @chanofsun Haechan with Adidas 
#HaechanxAdidas #AdidasxHAECHAN #HAECHAN #해찬 @adidaskorea @NCTsmtown @NCTsmtown_DREAM @NCTs…",chanofsun,bina🌻 kinda ia,Sat Nov 17 02:41:44 +0000 2018,[],0,1
2021-03-09 09:59:49,1369226407360929798,she/her•16,"@chanofsun Haechan with Adidas 

#HaechanxAdidas #AdidasxHAECHAN #HAECHAN #해찬 @adidaskorea @NCTsmtown @NCTsmtown_DREAM @NCTsmtown_127",66fullchan,mila’♡,Thu Jun 25 23:58:00 +0000 2020,[],0,1
2021-03-09 09:59:45,1369226390961152004,she/her.,"Haechan with Adidas 🤍

#HaechanxAdidas #AdidasxHAECHAN #HAECHAN #해찬 @adidaskorea https://t.co/OUGFxIgviJ",fuIIsunday,nna🌻,Tue Feb 08 07:23:40 +0000 2011,[],0,0
2021-03-09 09:59:42,1369226377732395019,ceo of ternak lele,"RT @bearxsun: @chanofsun Haechan with Adidas 

#HaechanxAdidas #AdidasxHAECHAN #HAECHAN #해찬 @adidaskorea @NCTsmtown @NCTsmtown_DREAM @NCTsm…",chanofsun,bina🌻 kinda ia,Sat Nov 17 02:41:44 +0000 2018,[],0,1
2021-03-09 09:59:39,1369226368861401089,ceo of ternak lele,"RT @chocookey: @chanofsun Haechan with Adidas 

#HaechanxAdidas #AdidasxHAECHAN #HAECHAN #해찬 @adidaskorea @NCTsmtown @NCTsmtown_DREAM @NCTs…",chanofsun,bina🌻 kinda ia,Sat Nov 17 02:41:44 +0000 2018,[],0,1
2021-03-09 09:59:39,1369226365136891904,she/her,"@spearlieessun Haechan with Adidas 
#HaechanxAdidas #AdidasxHAECHAN #HAECHAN #해찬 @adidaskorea @NCTsmtown @NCTsmtown_DREAM @NCTsmtown_127",akuanakuat,afifah✿,Wed Mar 26 01:49:54 +0000 2014,[],0,1
2021-03-09 09:59:38,1369226361370333189,she/her,"@jaaslm @adidaskorea @NCTsmtown @NCTsmtown_DREAM @NCTsmtown_127 Haechan with Adidas 

#HaechanxAdidas… https://t.co/5Vh1Bi9kSk",sunflwr6_,haechan ayo update!,Wed Sep 30 09:23:41 +0000 2020,"[{'url': 'https://t.co/5Vh1Bi9kSk', 'expanded_url': 'https://twitter.com/i/web/status/1369226361370333189', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [103, 126]}]",1,1
2021-03-09 09:59:37,1369226357574561792,ceo of ternak lele,"RT @binachansy: @chanofsun Haechan with Adidas 
#HaechanxAdidas #AdidasxHAECHAN #HAECHAN #해찬 @adidaskorea @NCTsmtown @NCTsmtown_DREAM @NCTs…",chanofsun,bina🌻 kinda ia,Sat Nov 17 02:41:44 +0000 2018,[],0,1
2021-03-09 09:59:35,1369226348829442049,she/her,"@chocookey Haechan with Adidas 

#HaechanxAdidas #AdidasxHAECHAN #HAECHAN #해찬 @adidaskorea @NCTsmtown @NCTsmtown_DREAM @NCTsmtown_127",sunflwr6_,haechan ayo update!,Wed Sep 30 09:23:41 +0000 2020,[],0,0
2021-03-09 09:59:29,1369226324271714304,she/her,"@chanofsun Haechan with Adidas 
#HaechanxAdidas #AdidasxHAECHAN #HAECHAN #해찬 @adidaskorea @NCTsmtown @NCTsmtown_DREAM @NCTsmtown_127",akuanakuat,afifah✿,Wed Mar 26 01:49:54 +0000 2014,[],0,1
2021-03-09 09:59:27,1369226316269031426,,"@hyuckuoise @adidaskorea @NCTsmtown_127 @NCTsmtown_DREAM @NCTsmtown Haechan with Adidas 

#HaechanxAdidas… https://t.co/YE6btKo168",pukupawss,gel♧,Tue Feb 16 11:41:15 +0000 2021,"[{'url': 'https://t.co/YE6btKo168', 'expanded_url': 'https://twitter.com/i/web/status/1369226316269031426', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [107, 130]}]",1,1
